,match_id,transcript
496,7631711315,"player_slot 1: 推了
"
497,7631709516,"player_slot 131: СРУ
player_slot 131: Че
player_slot 131: ты паузишь
player_slot 132: деритесь как мужчины
player_slot 132: ЭТО ЛОВУШКА
player_slot 131: ЧВ
player_slot 128: паку накинул репорты
player_slot 131: на этом моменте
player_slot 131: Вы все ливаете
player_slot 3: еще че сделать
player_slot 128: паку
player_slot 128: репорты
player_slot 128: кинутиь
player_slot 3: ок
player_slot 128: мы выйграем
player_slot 128: 100%
player_slot 3: ЦКУЗЗКАЦХКАХКАХ
player_slot 3: АХЫАХЫХПМХЫВПХ
player_slot 3: ХАЫХПХЫВПХЕ
player_slot 3: радик покупает
player_slot 3: на спектре
player_slot 3: УВЗ_ХЦЙЗЙЦЗКВАЗХК
player_slot 130: мне поз
player_slot 130: я сериал смотрю
player_slot 130: скучно с вами
player_slot 3: рошана парни
player_slot 131: зачем ты пишешь бестолочь
player_slot 131: Встань афк
player_slot 131: а че
player_slot 131: поливали
"
498,7631709016,"player_slot 131: daubi daubi
"
499,7582340118,"player_slot 129: whos HC
player_slot 129: kotl ?
player_slot 129: damn kotl flash farming mid and vbottom
player_slot 0: tranki
player_slot 129: xD
player_slot 129: well that was quick
player_slot 131: sniper
player_slot 129: close
player_slot 129: :(
player_slot 131: GEG
player_slot 130: gg
"
500,7582338001,"player_slot 3: ! 3 5
player_slot 132: WHY
player_slot 0: gg
player_slot 3: xd
player_slot 3: report
player_slot 129: ES
player_slot 129: D
player_slot 3: wp bro
player_slot 129: SEVİYOM SENİ
player_slot 3: STORM DONT UNDERSTEND
player_slot 3: bro
player_slot 3: 
player_slot 131: Ez
"
501,7582336603,"player_slot 4: debes ser del real madrid
player_slot 0: ptm
player_slot 132: te toco la bajesa
player_slot 0: lerdos de mrd
player_slot 131: dx
player_slot 131: asi es cuando saco mi slark
player_slot 131: abandona
player_slot 131: Rapido gordo
player_slot 131: moenosi efecto
player_slot 130: XD
"
502,7582335600,
503,7582335519,"player_slot 128: wtf
player_slot 128: LIKE
player_slot 128: wTF
player_slot 128: no arena no omnilash
player_slot 128: XD
player_slot 128: MARS tp bot
player_slot 128: DX
player_slot 132: loool
player_slot 132: loooool
"
504,7582334019,"player_slot 2: i cant belive :D
player_slot 2: i have gips on my hand :D
player_slot 4: nice
player_slot 2: XD
player_slot 2: end!
player_slot 0: Lol just end this shit) tide have more than jugg)
player_slot 4: go ff
player_slot 4: rep od
player_slot 0: lose bot lane and write gg :D
player_slot 0: moron
player_slot 4: 2-7-0
player_slot 4: mid player
player_slot 4: 0 impact xD
player_slot 4: rep od
player_slot 4: thanks
player_slot 128: GG
player_slot 4: acc bueyr
player_slot 130: GG EZ
"
505,7582332809,"player_slot 0: END
player_slot 131: swap commends
player_slot 131: ggwp
player_slot 131: EX MVP
"
506,7582330511,"player_slot 2: reporta esse cara
player_slot 2: tá trolando
player_slot 2: alch horrivelk
player_slot 3: isso é boost reverso ne^?
player_slot 2: mlk ruim da porra
player_slot 3: tem que reportar
player_slot 129: ALCH TARRASK ?
player_slot 129: LOL
player_slot 3: como que um alchemist
player_slot 3: perde pra fera desse jeito?
player_slot 3: alch conta comprada
player_slot 3: gg
player_slot 2: vlw alch de bosta
player_slot 129: GEGE
"
507,7582327913,"player_slot 131: noobs
player_slot 131: actor dawn hehe
player_slot 131: hm you pay to him ember
player_slot 1: bobo kalang lion
player_slot 131: feeling strong pag obobs katapat noh
player_slot 131: LAKAS
player_slot 131: kano
player_slot 4: noobs
player_slot 131: next topson ember
player_slot 129: GG
player_slot 129: go end
player_slot 1: bobo ka
player_slot 1: Lion
player_slot 1: tanga
player_slot 129: buyer
player_slot 131: next topson
player_slot 129: tangina mo
player_slot 131: si brad
player_slot 131: lakas
player_slot 129: swerte ka lang
player_slot 129: sa mid namen
player_slot 1: tanga
player_slot 1: bobo ka
player_slot 129: bida bida ka
player_slot 1: kahit ikaw
player_slot 1: mag mid
player_slot 131: nahirapan siguro to
player_slot 1: putangina ka
player_slot 131: sa dawn
player_slot 1: barag ka saken
player_slot 1: mga bobo
player_slot 1: kayong
player_slot 1: 5
player_slot 131: HAHAHAHA
player_slot 129: di ka maka ubra saken pag ako nag mid
player_slot 131: kayong 5
player_slot 131: hahahaha
player_slot 131: bai na bai
player_slot 1: ha?
player_slot 129: 22-1 saken lang pa nag papatay
player_slot 1: okay putangina ka
player_slot 3: 3-12
player_slot 131: lakas ng ember 
player_slot 131: ebarg
player_slot 131: hirap siguro katapat ng dawn na 1st item helm
player_slot 3: where is lion
player_slot 131: shing
player_slot 3: noobs
player_slot 131: dont talk
player_slot 131: please
player_slot 131: ur ign is yellow
player_slot 131: )))))
player_slot 3: noobs
player_slot 0: so mad this lion
player_slot 1: lion tanga ka
player_slot 131: ign yellow
player_slot 131: hahaha
player_slot 2: EZ TOP
player_slot 3: 3-12
player_slot 131: shing
player_slot 131: ka
player_slot 3: ez bot
player_slot 1: 3-12
player_slot 1: tanga
player_slot 1: bobo
"
508,7582327904,"player_slot 1: gg guys
player_slot 1: all mid g throne
player_slot 130: are u ai
player_slot 1: come in quickly there is no way to defend
player_slot 129: i dont like when you lie to me phoenix
player_slot 1: all report lone pls
player_slot 129: phoenix fuck off
"
509,7582326105,"player_slot 128: Crhj
player_slot 128: xd
player_slot 131: y ese slark basura queria fedear
player_slot 131: csm
player_slot 128: basura es
player_slot 128: es
player_slot 132: xd
player_slot 132: esa kk teclea con su pick asqueroso
player_slot 131: mi viy jingli mi viy jingli
player_slot 128: 4 cargas
player_slot 128: Xd
player_slot 131: 2 kiles
player_slot 132: inutil
player_slot 131: tu hc
player_slot 132: tecleando xd
player_slot 131: loco
"
510,7582321115,"player_slot 0: 羊拉 空插瞬间 控3个
player_slot 0: 只需略微出手
player_slot 0: 看来都不需要我出手了
player_slot 0: bot黑鸟
player_slot 130: 。。。。
player_slot 0: 中路反补及其
player_slot 0: 反补机器
player_slot 0: 我这棒子
player_slot 0: 开视野的
player_slot 0: 别躲树上
player_slot 128: 基地
player_slot 132: 说实话你这黑鸟就长了一张嘴
player_slot 0: 抄袭，我在，你不可能能肉起来
player_slot 0: 插你，羊你，拉你
player_slot 0: 捆绑！
"
511,7582321005,"player_slot 132: straight 
player_slot 132: wp
player_slot 0: aw
player_slot 132: im afk now
player_slot 0: lion shaman then bfly
player_slot 0: good 
player_slot 132: haha
player_slot 132: help report luna ty
player_slot 0: nc brain
player_slot 4: if u reprot qop
player_slot 132: okay trade
player_slot 4: dojne b
player_slot 0: nc item luna
player_slot 0: ty
player_slot 4: for u midas
player_slot 4: fuck u
player_slot 132: free farm luna, and 0 impact from our pos1
player_slot 132: :))
"
512,7582320011,"player_slot 131: glhf
player_slot 1: g end 
player_slot 1: im afk 
player_slot 131: y
player_slot 129: are u sure ? 
player_slot 129: nice afk ta
player_slot 132: Rats
player_slot 1: feels good win doing nothing doom ?
player_slot 132: ez
player_slot 129: lol
player_slot 1: ez lane 
player_slot 129: doom was really good btw
player_slot 132: Carry digf
player_slot 1: said ty to dp
player_slot 132: dif
player_slot 129: its doesnt matter
player_slot 129: dota tteam play
player_slot 1: imagine if i have a normal mid 
player_slot 129: u guys dont have mid andd oflane 
player_slot 1: your dp blames you 
player_slot 1: for be bad 
player_slot 4: report alch
"
513,7582317202,"player_slot 0: ya malo eres
player_slot 129: Tan cpp del am?
player_slot 0: bromita era
player_slot 0: ctv
player_slot 129: Xd
player_slot 0: el gordito carreo
player_slot 0: ,v
player_slot 129: mano  mi  lion
player_slot 129: saca  cetro
player_slot 129: en lugar  de  shard
player_slot 1: como los curo xd
player_slot 1: xd
"
514,7582316804,"player_slot 131: )
player_slot 131: еблан?)
player_slot 130: за что мне это?
player_slot 130: 20 игр
player_slot 130: почти в ряд
player_slot 3: за хардовую спиктру мб
player_slot 130: я трахаю))
player_slot 131: тож 
player_slot 131: самое
player_slot 131: сказал
player_slot 130: поэтому они плохо играют?
player_slot 3: ебеш брат
player_slot 3: жоска
player_slot 128: закрой пасть
player_slot 130: к чему твой выебон?
player_slot 130: ты прекрасно видишь
player_slot 130: что у  тебя в миде за человек стоял
player_slot 130: я играю игру без единой ошибки
player_slot 130: зачем ты пишешь?
player_slot 130: чего добиваешься?
player_slot 130: в следующей у тебя так будет
player_slot 130: и ты это знаешь
player_slot 130: потому что это дота
player_slot 130: со своим ебучим подрбором
player_slot 130: мне только интересно
player_slot 3: потому что такие дауны как ты на хардовых керри)) заруинили мне уже вагон игр
player_slot 130: я скоро вылезу отсюда?
player_slot 130: да?
player_slot 130: аа
player_slot 130: окей)
player_slot 3: грех не постебаться над таким дураком
player_slot 130: на ком я тебе заруинил?
player_slot 3: такие как ты
player_slot 3: шары разуй
player_slot 130: ты сынища)
player_slot 3: и закройся)
player_slot 4: луна го еще катку
player_slot 4: хочу еще птс
"
515,7582316508,"player_slot 2: lolo
player_slot 2: my bird got the kill
player_slot 2: 1 attack
player_slot 132: ez
player_slot 132: no bb cores
player_slot 132: ez
"
516,7582316400,"player_slot 0: Ty
player_slot 2: lol
player_slot 2: x caca
player_slot 129: XD
player_slot 131: xd?
player_slot 129: ggwp
player_slot 131: 10k mode?
player_slot 2: idiot mode
player_slot 131: xd
player_slot 131: ？
"
517,7582314003,"player_slot 1: с женой ан аве
player_slot 1: в пати
player_slot 1: редиант
player_slot 1: пикни
player_slot 1: нас
player_slot 130: ты жена?
player_slot 1: +
player_slot 0: need 3 /5 
player_slot 3: iam 3 and 5
player_slot 0: anyone 3?
player_slot 132: NOT ME
player_slot 132: )
player_slot 132: xd
player_slot 130: чфкош
player_slot 4: Stop
player_slot 4: bash)
player_slot 4: afk
player_slot 1: g mid
player_slot 130: Сука перекачайся
player_slot 4: Закончите
player_slot 4: пожалуйста
player_slot 4: не тяните
player_slot 132: не дефай
player_slot 132: )
player_slot 4: я афк
player_slot 4: Уже 3 минуты
player_slot 4: стою
player_slot 129: я твою жену ебал
player_slot 132: (
player_slot 132: вы че свиньи
player_slot 132: А ГДЕ МОЙ АГАН
player_slot 132: АЛЁ
player_slot 130: женушке течка заруинил мид
player_slot 1: да там в боте
player_slot 1: какой т пиздец происходил
player_slot 1: не заметил? 
player_slot 1: ну ваще
player_slot 129: я заметил морфа с 2 гранатами
player_slot 129: и бендом
player_slot 130: ну я сигма
player_slot 1: суицид в руну
player_slot 1: неплохо было
player_slot 130: все равно трахнул бы вас
player_slot 1: просто прыгнул
player_slot 1: и руну спиздил)
"
518,7582313615,"player_slot 2: pick pudge
player_slot 2: no
player_slot 2: i am not midlaner
player_slot 2: international
player_slot 2: x q el focus a mi :v 
player_slot 2: tanto odio
"
519,7582312010,"player_slot 131: ggwp
player_slot 132: g trhone
player_slot 129: g end
player_slot 129: gg
"
520,7260521910,"player_slot 1: gl gf
player_slot 2: glglglgl
player_slot 131: gl
player_slot 128: stop tip me
player_slot 2: <3
player_slot 130: g
"
521,7480448610,"player_slot 130: xd
player_slot 1: no mana u blind fuck
player_slot 131: pls report wk
player_slot 130: no 3 no 1
"
522,7480447407,"player_slot 4: given up?
player_slot 4: ?
player_slot 4: ez puck
player_slot 4: noob
player_slot 131: GG
player_slot 2: no bkb?
player_slot 2: ez win
player_slot 2: ty
player_slot 2: mk carry
"
523,7480444003,"player_slot 129: end pls
"
524,7480426116,"player_slot 1: just end
player_slot 1: wanna go next
player_slot 128: DONT DEF
player_slot 1: report zues thank he is account buyer
player_slot 1: end mid
player_slot 131: done
player_slot 1: report him 
player_slot 1: ruin game
"
525,7480422018,"player_slot 4: АПХЫВЗАПЫВ
player_slot 4: ФЕЙЗЫ
player_slot 4: НА ЩЕЙКЕРА
player_slot 4: АПДУЦирукеапыу
player_slot 131: end
"
526,7480421904,"player_slot 4: нихуевая картинка
player_slot 0: Свинья
player_slot 0: ебаная
player_slot 3: САЛО
player_slot 3: ПРИЕМ
player_slot 130: Нах тебе руна грим
player_slot 130: ты же руинер
player_slot 0: какой же ты хуевый на войде хд
player_slot 128: бля на люкане ты очень круто играешь)
player_slot 128: без сарказма
player_slot 2: Tnx
player_slot 130: ???
player_slot 130: ебанько 
player_slot 130: дай закончить
player_slot 130: квопа с аганимом
player_slot 2: Это камбек друг
player_slot 130: где?
player_slot 4: где друзья
player_slot 130: только если в твоих снах
player_slot 4: ну я старалс
player_slot 2: GEGE
player_slot 128: добавь просто буду поглядывать твой профиль до иммортала)
player_slot 4: )
"
527,7480418811,"player_slot 0: GL
player_slot 128: yea dwag 
player_slot 128: nice smurf
player_slot 128: gg
player_slot 128: wonderful player
player_slot 128: ti winner
player_slot 128: XD
player_slot 128: enjoy the free win 
player_slot 128: goodluck in your games without smurfs 
"
528,7648600706,"player_slot 3: first 4 then 5?
player_slot 0: gg
player_slot 128: ez
player_slot 3: ursa and Void are greifing
player_slot 2: necro 3
player_slot 2: boots radiance
player_slot 2: nice control nice tank
player_slot 1: thats how russian's brain work
player_slot 130: ty ursa
player_slot 128: rus top!
"
529,7648600515,"player_slot 4: xd
player_slot 4: xd
player_slot 4: xd
player_slot 4: xD
player_slot 129: xd
player_slot 128: CACA
player_slot 128: TE DIJE
player_slot 128: QUE NO
player_slot 128: CARREAR
player_slot 128: CAGANDO DOTAS
player_slot 128: TU EQUIPO MURIENDO
player_slot 4: mE SACARON JAKIRO OFF
player_slot 128: Y TU FARMEANDO VIENES PAR AMORIR
player_slot 4: TUVEA Q SACAR LC MID
player_slot 4: Y NNCIMA SE QUEJA
player_slot 4: el MUGROSO
player_slot 128: PREGUNTARAN PORQUE LO TECLEO
player_slot 128: PORQUE M,E CAGO
player_slot 128: EL DOTA
player_slot 128: PASADO
player_slot 128: CON SU PL
player_slot 128: FARMENADO
player_slot 128: 40MIN
player_slot 129: end game
player_slot 2: la pelicula?
player_slot 128: ESE
player_slot 128: AM ME VA A GANAR
player_slot 128: QUE ASCO
player_slot 4: pORFAVOR
player_slot 4: rEPORTENLO
player_slot 3: tan gozu?
player_slot 4: leS PUEDE TOCAR
player_slot 128: ESTA
player_slot 128: PHA
player_slot 128: ES OTRA MULA
player_slot 3: mis sangres
player_slot 131: masomes
player_slot 131: masomenos
player_slot 131: q hace mi magnus
player_slot 131: mid
player_slot 131: xxd
player_slot 3: QUE XUXA FUE CAUSAS
player_slot 131: xddxddxxdxdxdxdxd
player_slot 128: XD
player_slot 128: XD
player_slot 3: MIS RIDERS
player_slot 128: XD
player_slot 128: XD
player_slot 131: xddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd
player_slot 1: aea
player_slot 3: APRENDAN A JUGAR PORFA
player_slot 1: mañana ganas
player_slot 3: ESTOY HARTO DE JUGAR CON DIVINITOS KKS
player_slot 131: mano
player_slot 129: xd
player_slot 131: tanto burro
player_slot 131: causa
player_slot 3: gg wp commend me pls
player_slot 128: ESE
player_slot 3: Ez la dotita
player_slot 131: y me ha ganado
player_slot 128: AM
player_slot 128: GANO
player_slot 3: Ez la ddotita
player_slot 128: QUE ASCO
player_slot 131: am con matamagos
player_slot 3: Report causa
"
530,7648600219,
531,7648599904,"player_slot 2: YA
player_slot 2: XD
player_slot 2: QUE RICO HC
player_slot 2: TU CREES QUE EL MIO HACE ALGO
player_slot 2: ?
player_slot 2: XDD
player_slot 2: RADIANS
player_slot 2: XDD
player_slot 2: XDD
player_slot 128: GG
player_slot 131: GG CTMR
player_slot 4: xd
player_slot 2: EZ HC
player_slot 131: FEOS
player_slot 128: EZ TINY CARRY
"
532,7648599510,
533,7648599103,"player_slot 132: ez
"
534,7648599012,"player_slot 1: фылдвролдфыв
player_slot 130: we dont wait for cancer
player_slot 0: че додик
player_slot 0: кайфуешь
player_slot 132: OK NEK DOJT
player_slot 4: ДА
player_slot 130: puck did u enjoy mid
player_slot 130: xdxd
player_slot 0: so
player_slot 129: 100% miss?
player_slot 129: что за баг
player_slot 129: почему после 1 миса
player_slot 129: Я хуярю все мисы
player_slot 0: ну хуй знает
player_slot 0: почитай там
player_slot 130: my midlaner
player_slot 131: can end 
player_slot 130: gg
player_slot 130: go mid
player_slot 132: end
player_slot 132: only lion and legion are playing 
player_slot 132: so you know
player_slot 4: выпыв
player_slot 4: бля 
player_slot 4: тьы 
player_slot 4: на 
player_slot 4: луне 
player_slot 4: сын самогонки 
player_slot 4: наху 
player_slot 4: й 
player_slot 4: ты 
player_slot 4: живешь 
player_slot 4: ваще 
player_slot 130: xd
player_slot 4: xd
player_slot 132: gg
player_slot 132: go end mid
player_slot 4: end mid
"
535,7648598907,"player_slot 131: ? 
player_slot 2: Ty
player_slot 128: Сдавайтесь, погнали спать
player_slot 128: тини
player_slot 128: кинул
player_slot 128: брата
player_slot 0: gg 
"
536,7648597609,"player_slot 0: gg
player_slot 3: gg
"
537,7648597212,"player_slot 4: за че уебал
"
538,7648596703,"player_slot 131: chinese carry wannabe
player_slot 131: dog tier
player_slot 0: gg
player_slot 4: |dog viper no bb
"
539,7648596412,"player_slot 132: gozu tu all chat 
player_slot 132: del gobierno
player_slot 132: sigues con tu all chat del gobierno
player_slot 3: Q
player_slot 3: KAKA
player_slot 3: YA
player_slot 3: SE
player_slot 1: aaaa
player_slot 132: dios ese invoker y ese razor
player_slot 132: no entiendo
player_slot 132: con que objetivo bus an partida
player_slot 132: esosd os
player_slot 3: pa
player_slot 3: webear
player_slot 131: alche 4 en jungla 
player_slot 131: el invoker no sabe jugar
player_slot 131: tu eres un cabinero
player_slot 131: ahi tu respuesta void
player_slot 132: y de cores se huevea ahora?
player_slot 131: usa tu chat wheel void
player_slot 132: ni te alcaza para el puls
player_slot 132: al igualq eu tu
player_slot 132: pero si no tienes
player_slot 132: que te queda
player_slot 132: decir
player_slot 132: no sirve
player_slot 3: PUROS
player_slot 3: FILTROS
player_slot 3: Y ARCANIOS
player_slot 3: POR LAS EABS
player_slot 132: asi es cuando tienes cerebrod  mrd
player_slot 132: tepeas ala linea de tu hc
player_slot 132: Despues quer te caccharon
player_slot 0: xd
player_slot 131: mi invoker va por sus 10000 partidas y no sabe jugarlo aun
player_slot 131: XD
player_slot 132: ah ya la culpa tiene el invoker
player_slot 132: el te cachoen liena?¿
player_slot 132: por eso corriste a otro liena
"
540,7648595914,"player_slot 1: acaben
player_slot 132: xd
player_slot 3: XDS
player_slot 1: mid 0/2/1
player_slot 1: xdd
player_slot 132: sven con dos brazers 
player_slot 132: :v 
player_slot 2: por algo son items basicos mrd
player_slot 130: XD
player_slot 132: jajaa
player_slot 2: que no entiendas del dota
player_slot 132: cierto 
player_slot 132: xd
player_slot 132: es muiy fuerte
player_slot 2: ya eres careado nomas
player_slot 132: xd
player_slot 132: nono
player_slot 132: si no que
player_slot 132: es muy fuerte
player_slot 132: en linea xd
"
541,7648595311,"player_slot 128: leave me alone sht
player_slot 2: spare me
player_slot 131: that was a really unfortunate blink lol
player_slot 4: GET AWAY FROM ME
player_slot 132: ggwp
player_slot 128: gg
player_slot 1: xd
"
542,7648595214,"player_slot 128: да отправьте пока его в 3ку фармить эншей
player_slot 128: ночь на дворе емае
player_slot 3: lfk,ft,&)
player_slot 3: даебаеби)
player_slot 128: gjxtve rtynfdh aekjdsq&
player_slot 1: DA
player_slot 128: почему кентавр фуловый в файте?
"
543,7648593807,"player_slot 128: no supps
player_slot 128: i call 30 min
player_slot 128: smoke
player_slot 128: 2 afk
player_slot 128: hero
player_slot 130: xd
player_slot 130: mama's boy
player_slot 3: new meta
player_slot 3: cm said waste of aegis
player_slot 0: pro pa
player_slot 131: no
player_slot 131: pro centaur
player_slot 131: wait for his aghs power spike
"
544,7648593804,"player_slot 128: вот пидарасы
player_slot 128: какое
player_slot 128: же ты уебище
"
545,7648593803,"player_slot 1: they removed ban phase?
player_slot 1: rip?
player_slot 1: GG
player_slot 1: end it
player_slot 1: str8
"
546,7648592717,"player_slot 129: t
player_slot 129: mid diff
player_slot 132: offlane diff
"
547,7648592208,"player_slot 128: Gg
player_slot 128: end 
player_slot 128: plz 
player_slot 132: gg
player_slot 132: just end it
player_slot 132: we play 6v4
player_slot 3: thats server
player_slot 132: this marci is buyer
player_slot 132: wcyd
player_slot 4: why are you writing things that aren't true?
player_slot 4: what's your problem, want to play?
player_slot 4: ok lets play
player_slot 3: why radiance
player_slot 132: stupidity
player_slot 132: gg
player_slot 2: where is slam
player_slot 3: i stay wait
player_slot 3: ur
player_slot 3: eco
player_slot 3: where is ur echo
player_slot 132: naix andn marci 100% buyers
player_slot 128: xd
player_slot 4: i don't belive you
player_slot 132: XD
player_slot 132: u play with team 
player_slot 132: we have no pos4 no pos1
player_slot 132: wtf u mean
player_slot 132: ur so bad
player_slot 4: why do you keep saying things that aren't true
player_slot 4: stop
player_slot 132: u died to echo 2 tikmes
player_slot 132: yeah bro
player_slot 2: has ck been talking
player_slot 132: my bad
player_slot 2: muted already
player_slot 132: true is marci is topson
player_slot 132: ok
"
548,7648591717,"player_slot 130: ??
player_slot 1: rofl
player_slot 132: report slardar
player_slot 132: Scrip
player_slot 2: i am the player on this team that is doing the least
player_slot 132: Report slaradr scrip
player_slot 1: nt es
player_slot 1: XD
player_slot 1: go home
player_slot 132: report necro please
player_slot 3: Gg
"
549,7648591708,"player_slot 1: чо
player_slot 1: сколько
player_slot 1: нюхнули перед каткой
player_slot 131: водный ток
player_slot 4: gg
player_slot 3: gg
player_slot 129: gG
player_slot 130: rat game
player_slot 2: ты че дурачок
player_slot 2: тут аутдрафт нереальный 
player_slot 2: какой рет гейм дурачок
player_slot 129: solo
player_slot 131: лич
"
550,7648591615,"player_slot 4: porque se borro mi set causa
player_slot 2: me gusta la pinga tmr
player_slot 129: oe ya pe por la ptm que no soy peruano causa
player_slot 4: Ami tambien <·
player_slot 2: halba bien
player_slot 132: por eso nos e comrpa
player_slot 132: ceutna
player_slot 132: como el lfie
player_slot 132: no sabe que si deniega al bara
player_slot 132: ya no cuenta kill
player_slot 132: un venom
player_slot 132: mandando
player_slot 132: base
player_slot 132: Al life
player_slot 132: xD
player_slot 0: gankea ps
player_slot 132: xD
player_slot 132: SOLO PORQUE GANAS AL LIFE
player_slot 132: LAPTICK
player_slot 132: PIENSAS QUE JUEGAS?
player_slot 132: dota faicl se pierde por mi life lastpicK
player_slot 132: Con mi udnyng de papel
player_slot 132: csmr
player_slot 131: DICE EL UNDY QUE PORQUE NO PAUSEAMOS MIN 1
player_slot 1: buen focus lina
player_slot 1: x un 5
player_slot 132: estas ganando por mi life
player_slot 132: un lfie
player_slot 132: perdiendO
player_slot 132: contra venom
player_slot 132: y piensans que juegas?
player_slot 1: mueres x nun 5
player_slot 1: bajate a un core
player_slot 1: con tu combo
player_slot 130: Ga
player_slot 2: xd
player_slot 131: ESE UNDY JAJAJ
player_slot 129: gg
player_slot 132: si un life muere de un lapo
"
551,7648590709,"player_slot 2: wp sven
player_slot 1: ?
"
552,7648590518,"player_slot 129: vs sad
player_slot 129: VS SAD
player_slot 129: CAtch orac
player_slot 129: GET ORACLE
player_slot 128: BADING
player_slot 128: BADING
player_slot 128: BADING
player_slot 128: BADING
player_slot 128: BADING
player_slot 129: XD
player_slot 128: BADING
player_slot 129: XD
player_slot 129: XD
player_slot 129: XD
player_slot 128: TANGINA MO BADING
player_slot 129: blyat
player_slot 128: BADING
player_slot 128: BADING
player_slot 130: nice tp man
player_slot 129: bilat
player_slot 129: bilat
player_slot 128: BOBO MO 
player_slot 128: BADING
player_slot 128: BADING
player_slot 128: BADING
player_slot 129: suka bilat
player_slot 128: BADUING
player_slot 128: BADING
player_slot 128: SALOT SA LIPUAN
player_slot 128: BADING
player_slot 129: suka bilat
"
553,7648590414,"player_slot 3: eres suport 5 ?
player_slot 0: 1 duelo a la lc pls
player_slot 131: shut up peruvian dog
player_slot 0: report lc
"
